Disease,Question,medical_specialty,severity
Viêm Đường Hô Hấp Dưới,Tôi đang cảm thấy viêm đường hô hấp dưới do khói bụi do ô nhiễm môi trường. Tôi có thể đang bị bệnh gì?,Respiratory,
Viêm Đường Hô Hấp Dưới,"Tôi hay bị viêm đường hô hấp dưới do hóa chất, các chất gây dị ứng. Tôi có thể đang bị bệnh gì?",Respiratory,
Viêm Đường Hô Hấp Dưới,Tôi hiện đang có các triệu chứng như viêm phế quản cấp. Tôi có thể đang bị bệnh gì?,Respiratory,
Viêm Đường Hô Hấp Dưới,Tôi đang cảm thấy viêm phổi. Tôi có thể đang bị bệnh gì?,Respiratory,
Viêm Đường Hô Hấp Dưới,Tôi hay bị viêm tiểu phế quản. Tôi có thể đang bị bệnh gì?,Respiratory,
Viêm Đường Hô Hấp Dưới,Tôi hiện đang có các triệu chứng như lao phổi. Tôi có thể đang bị bệnh gì?,Respiratory,
Viêm Đường Hô Hấp Dưới,Tôi đang cảm thấy ho lao. Tôi có thể đang bị bệnh gì?,Respiratory,
Viêm Đường Hô Hấp Dưới,"Tôi hay bị nhiễm trùng phổi thường gặp ở trẻ nhỏ, có các triệu chứng ban đầu của bệnh tương tự như cảm lạnh thông thường, sau đó trẻ có thể ho, thở khò khè, thậm chí khó thở. Tôi có thể đang bị bệnh gì?",Respiratory,
Viêm Đường Hô Hấp Dưới,"Tôi hiện đang có các triệu chứng như rối loạn chức năng hô hấp, suy hô hấp cấp, tràn khí màng phổi, xẹp phổi. Tôi có thể đang bị bệnh gì?",Respiratory,
Viêm Đường Hô Hấp Dưới,"Tôi đang cảm thấy lao phổi là căn bệnh truyền nhiễm nguy hiểm, có thể lây lan trong cộng đồng khi người bệnh ho, hắt hơi hoặc khạc nhổ đờm. Tôi có thể đang bị bệnh gì?",Respiratory,
Viêm Đường Hô Hấp Dưới,"Tôi hay bị vi khuẩn lao có thể xâm nhập vào cơ thể, thông qua đường máu và di chuyển đến phổi cùng các bộ phận khác trong cơ thể và gây bệnh lao tại đó. Tôi có thể đang bị bệnh gì?",Respiratory,
Viêm Đường Hô Hấp Dưới,"Tôi hiện đang có các triệu chứng như nhiễm trùng huyết, suy tim, suy hô hấp cấp (ARDS), ngừng thở, áp xe phổi. Tôi có thể đang bị bệnh gì?",Respiratory,
Viêm Đường Hô Hấp Dưới,"Tôi đang cảm thấy nghẹt mũi, chảy nước mũi, sốt nhẹ. Tôi có thể đang bị bệnh gì?",Respiratory,
Viêm Đường Ruột,Tôi hiện đang có các triệu chứng như viêm mô mãn tính trong đường tiêu hóa. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Viêm Đường Ruột,"Tôi đang cảm thấy tiêu chảy, đau bụng, mệt mỏi, sụt cân và chảy máu trực tràng. Tôi có thể đang bị bệnh gì?",Gastroenterology,
Viêm Đường Ruột,Tôi hay bị viêm loét đại tràng. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Viêm Đường Ruột,"Tôi hiện đang có các triệu chứng như viêm, lở loét dọc theo niêm mạc đại tràng và trực tràng. Tôi có thể đang bị bệnh gì?",Gastroenterology,
Viêm Đường Ruột,Tôi đang cảm thấy bệnh Crohn. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Viêm Đường Ruột,"Tôi hay bị viêm niêm mạc đường tiêu hóa, thường có thể liên quan đến các lớp sâu hơn ở bên trong, ảnh hưởng nhiều nhất đến ruột non. Tôi có thể đang bị bệnh gì?",Gastroenterology,
Viêm Đường Ruột,Tôi hiện đang có các triệu chứng như ruột già và đường tiêu hóa trên bị tổn thương. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Viêm Đường Ruột,"Tôi đang cảm thấy tiêu chảy, mệt mỏi, đau bụng, xuất hiện máu trong phân. Tôi có thể đang bị bệnh gì?",Gastroenterology,
Viêm Đường Ruột,"Tôi hay bị chán ăn, sút cân bất thường. Tôi có thể đang bị bệnh gì?",Gastroenterology,
Viêm Đường Ruột,"Tôi hiện đang có các triệu chứng như sốt, ngứa, đỏ, đau mắt. Tôi có thể đang bị bệnh gì?",Gastroenterology,
Viêm Đường Ruột,"Tôi đang cảm thấy đau khớp, buồn nôn và nôn, phát ban da và lở loét (loét). Tôi có thể đang bị bệnh gì?",Gastroenterology,
Viêm Đường Ruột,"Tôi hay bị rối loạn chức năng hệ thống miễn dịch, phản ứng miễn dịch bất thường làm hệ thống miễn dịch tấn công nhầm vào các tế bào trong đường tiêu hóa. Tôi có thể đang bị bệnh gì?",Gastroenterology,
Viêm Đường Ruột,Tôi hiện đang có các triệu chứng như một số đột biến gen liên quan đến tình trạng viêm ruột. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Viêm Đường Ruột,"Tôi đang cảm thấy các yếu tố nguy cơ như tuổi tác, chủng tộc, tiền sử gia đình có người mắc bệnh. Tôi có thể đang bị bệnh gì?",Gastroenterology,
Viêm Đường Ruột,Tôi hay bị thói quen hút thuốc lá. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Viêm Đường Ruột,"Tôi hiện đang có các triệu chứng như sử dụng thuốc chống viêm không steroid, gồm: Ibuprofen, Naproxen natri, Diclofenac natri. Tôi có thể đang bị bệnh gì?",Gastroenterology,
Viêm Đường Ruột,"Tôi đang cảm thấy hạn chế ăn các loại thực phẩm, đồ uống từ sữa. Tôi có thể đang bị bệnh gì?",Gastroenterology,
Viêm Đường Ruột,"Tôi hay bị đau bụng, đầy hơi, tiêu chảy. Tôi có thể đang bị bệnh gì?",Gastroenterology,
Viêm Đường Ruột,"Tôi hiện đang có các triệu chứng như uống nhiều nước mỗi ngày, tránh sử dụng rượu, trà, cà phê, đồ uống có gas. Tôi có thể đang bị bệnh gì?",Gastroenterology,
Viêm Đường Ruột,Tôi đang cảm thấy xem xét bổ sung Vitamin tổng hợp. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Viêm Đại Tràng,Tôi hiện đang có các triệu chứng như đau bụng kéo dài ở nửa khung đại tràng trái và hai hố chậu. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Viêm Đại Tràng,"Tôi đang cảm thấy phân bất thường, chủ yếu là phân lỏng và đi nhiều lần trong ngày. Tôi có thể đang bị bệnh gì?",Gastroenterology,
Viêm Đại Tràng,"Tôi hay bị táo bón, phân lẫn máu hoặc nhầy. Tôi có thể đang bị bệnh gì?",Gastroenterology,
Viêm Đại Tràng,"Tôi hay bị mệt mỏi, suy nhược, sụt cân. Tôi có thể đang bị bệnh gì?",Gastroenterology,
Viêm Đại Tràng,"Tôi bị đau quặn thắt bụng dưới, dọc theo khung đại tràng, có cảm giác đầy hơi, chướng bụng. Tôi có thể đang bị bệnh gì?",Gastroenterology,
Viêm Đại Tràng,"Tôi bị rối loạn tiêu hóa, phổ biến nhất là tiêu chảy, phân có thể kèm máu, đi nhiều lần trong ngày. Tôi có thể đang bị bệnh gì?",Gastroenterology,
Viêm Đại Tràng,"Tôi bị chán ăn, mệt mỏi, có thể kèm sốt nhẹ. Tôi có thể đang bị bệnh gì?",Gastroenterology,
Viêm Đại Tràng,"Tôi ăn uống không điều độ, đồ ăn thức uống mất vệ sinh, đồ ăn ôi thiu, khó tiêu. Tôi có thể đang bị bệnh gì?",Gastroenterology,
Viêm Đại Tràng,Tôi có giun sống ký sinh trong ruột. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Viêm Đại Tràng,"Tôi làm việc liên tục không được nghỉ ngơi, gây áp lực lên hệ tiêu hóa. Tôi có thể đang bị bệnh gì?",Gastroenterology,
Viêm Đại Tràng,Tôi bị viêm loét đại tràng. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Viêm Đại Tràng,Tôi bị bệnh Crohn. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Viêm Đại Tràng,Tôi sử dụng thuốc kháng sinh dài hạn và bị tiêu chảy. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Viêm Đại Tràng,Tôi bị tắc nghẽn đột ngột lưu lượng máu đến đại tràng. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Viêm Đại Tràng,Tôi bị viêm mạch và tiêu chảy nước kéo dài. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Viêm Đại Tràng,Tôi bị tiểu đường và tiêu chảy nước kéo dài. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Viêm Đại Tràng,Tôi bị ung thư ruột kết và tiêu chảy nước kéo dài. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Viêm Đại Tràng,"Tôi bị tiêu chảy mãn tính, đầy bụng đau bụng, sụt cân, nôn ói, mất nước. Tôi có thể đang bị bệnh gì?",Gastroenterology,
Viêm Đại Tràng,Tôi hút thuốc lá và bị tiêu chảy mãn tính. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Viêm Đại Tràng,Tôi được chẩn đoán viêm đại tràng vi thể. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Xuất Huyết Dạ Dày,Tôi hiện đang có các triệu chứng như đau bụng vùng thượng vị và đi ngoài ra máu. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Xuất Huyết Dạ Dày,"Tôi đang cảm thấy da niêm mạc nhợt nhạt, buồn nôn và nôn ra máu. Tôi có thể đang bị bệnh gì?",Gastroenterology,
Xuất Huyết Dạ Dày,"Tôi hay bị mệt mỏi, khó thở và tụt huyết áp. Tôi có thể đang bị bệnh gì?",Gastroenterology,
Xuất Huyết Dạ Dày,Tôi bị viêm loét dạ dày tá tràng và hiện đang bị đau bụng vùng thượng vị. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Xuất Huyết Dạ Dày,Tôi bị viêm loét dạ dày tá tràng và hiện đang bị thay đổi sắc tố da. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Xuất Huyết Dạ Dày,"Tôi bị viêm loét dạ dày tá tràng và hiện đang bị buồn nôn, nôn ra máu. Tôi có thể đang bị bệnh gì?",Gastroenterology,
Xuất Huyết Dạ Dày,Tôi bị viêm loét dạ dày tá tràng và hiện đang bị đi ngoài ra máu. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Xuất Huyết Dạ Dày,Tôi bị viêm loét dạ dày tá tràng và hiện đang bị thiếu máu. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Xuất Huyết Dạ Dày,"Tôi bị viêm loét dạ dày tá tràng và hiện đang bị mệt mỏi, khó thở. Tôi có thể đang bị bệnh gì?",Gastroenterology,
Xuất Huyết Dạ Dày,Tôi uống quá nhiều bia rượu và hiện đang bị đau bụng vùng thượng vị. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Xuất Huyết Dạ Dày,Tôi uống quá nhiều bia rượu và hiện đang bị thay đổi sắc tố da. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Xuất Huyết Dạ Dày,"Tôi uống quá nhiều bia rượu và hiện đang bị buồn nôn, nôn ra máu. Tôi có thể đang bị bệnh gì?",Gastroenterology,
Xuất Huyết Dạ Dày,Tôi uống quá nhiều bia rượu và hiện đang bị đi ngoài ra máu. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Xuất Huyết Dạ Dày,Tôi uống quá nhiều bia rượu và hiện đang bị thiếu máu. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Xuất Huyết Dạ Dày,"Tôi uống quá nhiều bia rượu và hiện đang bị mệt mỏi, khó thở. Tôi có thể đang bị bệnh gì?",Gastroenterology,
Xuất Huyết Dạ Dày,Tôi đang sử dụng thuốc giảm đau chống viêm Nonsteroid và hiện đang bị đau bụng vùng thượng vị. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Xuất Huyết Dạ Dày,Tôi đang sử dụng Aspirin và hiện đang bị đau bụng vùng thượng vị. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Xuất Huyết Dạ Dày,Tôi bị xơ gan và hiện đang bị nôn ra máu. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Xuất Huyết Dạ Dày,Tôi bị hội chứng Mallory Weiss và hiện đang bị nôn ói. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Xuất Huyết Dạ Dày,Tôi bị ung thư thực quản và hiện đang bị xuất huyết bao tử. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Xuất Huyết Tiêu Hóa,Tôi hiện đang có các triệu chứng như phân lẫn máu và xanh xao. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Xuất Huyết Tiêu Hóa,"Tôi đang cảm thấy chóng mặt, mệt mỏi và đau bụng. Tôi có thể đang bị bệnh gì?",Gastroenterology,
Xuất Huyết Tiêu Hóa,Tôi hay bị nôn ra máu và đau ngực. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Xuất Huyết Tiêu Hóa,Tôi bị loét dạ dày tá tràng và hiện đang bị nôn ra máu. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Xuất Huyết Tiêu Hóa,Tôi bị bệnh trào ngược dạ dày thực quản và hiện đang bị nôn ra máu. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Xuất Huyết Tiêu Hóa,Tôi bị xơ gan và hiện đang bị nôn ra máu. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Xuất Huyết Tiêu Hóa,Tôi bị viêm thực quản và hiện đang bị nôn ra máu. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Xuất Huyết Tiêu Hóa,Tôi bị bệnh túi thừa và hiện đang bị đi ngoài ra máu. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Xuất Huyết Tiêu Hóa,Tôi bị viêm ruột và hiện đang bị đi ngoài ra máu. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Xuất Huyết Tiêu Hóa,Tôi bị khối u và hiện đang bị đi ngoài ra máu. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Xuất Huyết Tiêu Hóa,Tôi bị bệnh trĩ và hiện đang bị đi ngoài ra máu. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Xuất Huyết Tiêu Hóa,Tôi bị nứt hậu môn và hiện đang bị đi ngoài ra máu. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Xuất Huyết Tiêu Hóa,Tôi bị viêm niêm mạc trực tràng và hiện đang bị chảy máu trực tràng. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Xuất Huyết Tiêu Hóa,Tôi bị xuất huyết tiêu hóa và hiện đang bị thiếu máu mãn tính. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Xuất Huyết Tiêu Hóa,"Tôi bị xuất huyết tiêu hóa và hiện đang bị đau ngực, chóng mặt. Tôi có thể đang bị bệnh gì?",Gastroenterology,
Xuất Huyết Tiêu Hóa,"Tôi bị xuất huyết tiêu hóa và hiện đang bị mệt mỏi, suy nhược. Tôi có thể đang bị bệnh gì?",Gastroenterology,
Xuất Huyết Tiêu Hóa,"Tôi bị xuất huyết tiêu hóa và hiện đang bị nhức đầu, khó thở. Tôi có thể đang bị bệnh gì?",Gastroenterology,
Xuất Huyết Tiêu Hóa,"Tôi bị xuất huyết tiêu hóa và hiện đang bị da lạnh và xanh, vã mồ hôi. Tôi có thể đang bị bệnh gì?",Gastroenterology,
Xuất Huyết Tiêu Hóa,"Tôi bị xuất huyết tiêu hóa và hiện đang bị lú lẫn, kích động. Tôi có thể đang bị bệnh gì?",Gastroenterology,
Xuất Huyết Tiêu Hóa,Tôi bị xuất huyết tiêu hóa và hiện đang bị giảm lượng nước tiểu. Tôi có thể đang bị bệnh gì?,Gastroenterology,
Xơ Cứng Bi Khu Trú,"Tôi hiện đang có các triệu chứng như da xuất hiện các mảng đổi màu, dày và cứng. Tôi có thể đang bị bệnh gì?",Dermatology,
Xơ Cứng Bi Khu Trú,Tôi đang cảm thấy ngứa da và các mảng da có hình bầu dục. Tôi có thể đang bị bệnh gì?,Dermatology,
Xơ Cứng Bi Khu Trú,"Tôi hay bị các mảng da đổi màu, dày và có màu trắng hoặc vàng ở trung tâm. Tôi có thể đang bị bệnh gì?",Dermatology,
Xơ Cứng Bi Khu Trú,Tôi bị xơ cứng bì thể mảng và hiện đang có 3 – 4 mảng bám hình bầu dục trên da. Tôi có thể đang bị bệnh gì?,Dermatology,
Xơ Cứng Bi Khu Trú,Tôi bị xơ cứng bì thể mảng lan rộng và hiện đang có tổn thương lan rộng trên da. Tôi có thể đang bị bệnh gì?,Dermatology,
Xơ Cứng Bi Khu Trú,Tôi bị xơ cứng bì sâu và hiện đang có nhiều mảng bao phủ gần như toàn bộ cơ thể. Tôi có thể đang bị bệnh gì?,Dermatology,
Xơ Cứng Bi Khu Trú,"Tôi bị xơ cứng bì thể dải và hiện đang có một dải da dày, đổi màu trên cánh tay. Tôi có thể đang bị bệnh gì?",Dermatology,
Xơ Cứng Bi Khu Trú,"Tôi bị xơ cứng bì thể dải và hiện đang có một dải da dày, đổi màu trên chân. Tôi có thể đang bị bệnh gì?",Dermatology,
Xơ Cứng Bi Khu Trú,"Tôi bị xơ cứng bì thể dải và hiện đang có một dải da dày, đổi màu trên trán. Tôi có thể đang bị bệnh gì?",Dermatology,
Xơ Cứng Bi Khu Trú,Tôi bị xơ cứng bì thể dải và hiện đang có nếp nhăn dài trên đầu. Tôi có thể đang bị bệnh gì?,Dermatology,
Xơ Cứng Bi Khu Trú,Tôi bị xơ cứng bì thể dải và hiện đang có nếp nhăn dài trên cổ. Tôi có thể đang bị bệnh gì?,Dermatology,
Xơ Cứng Bi Khu Trú,Tôi bị xơ cứng bì thể dải và hiện đang bị tổn thương mô dưới da. Tôi có thể đang bị bệnh gì?,Dermatology,
Xơ Cứng Bi Khu Trú,Tôi bị xơ cứng bì thể dải và hiện đang bị tổn thương cơ. Tôi có thể đang bị bệnh gì?,Dermatology,
Xơ Cứng Bi Khu Trú,Tôi bị xơ cứng bì thể dải và hiện đang bị tổn thương xương. Tôi có thể đang bị bệnh gì?,Dermatology,
Xơ Cứng Bi Khu Trú,Tôi bị xơ cứng bì thể dải và hiện đang bị dị tật. Tôi có thể đang bị bệnh gì?,Dermatology,
Xơ Cứng Bi Khu Trú,Tôi bị xơ cứng bì thể dải trên mặt và hiện đang bị tổn thương răng. Tôi có thể đang bị bệnh gì?,Dermatology,
